label	text_a

1	"Film  row  over  Pirates  'cannibals'  |||    Plans  to  portray  Dominica's  Carib  Indians  as  cannibals  in  the  sequel  to  hit  film  Pirates  of  the  Caribbean  have  been  criticised  by  the  group's  chief.  |||    Carib  Chief  Charles  Williams  said  talks  with  Disney's  producers  revealed  there  was  ""a  strong  element  of  cannibalism  in  the  script  which  cannot  be  removed"".  The  Caribbean  island's  government  said  Disney  planned  to  film  in  Dominica.  The  Caribs  have  long  denied  their  ancestors  practised  cannibalism.  Disney  was  unavailable  for  comment.  ""Our  ancestors  stood  up  against  early  European  conquerors  and  because  they  stood  up...we  were  labelled  savages  and  cannibals  up  to  today,""  said  Mr  Williams.  |||    ""This  cannot  be  perpetuated  in  movies.""  Shooting  on  the  sequel  is  expected  to  begin  in  April,  with  hundreds  of  Dominicans  applying  to  be  extras  in  the  movie.  |||    About  3,000  Caribs  live  on  the  island  of  Dominica,  which  has  a  population  of  70,000.  Many  Caribs  were  killed  by  disease  and  war  during  colonisation  up  to  the  1600s.  Mr  Williams  said  he  had  received  support  from  indigenous  groups  around  the  world  in  his  efforts  to  have  cannibalism  references  removed  from  the  film.  But  he  admitted  there  were  some  members  of  the  Carib  council  who  did  not  support  the  campaign.  He  said  some  did  not  ""understand  our  history,  they  are  weak  and  are  not  committed  to  the  cause  of  the  Carib  people"".  The  first  Pirates  of  the  Caribbean  film  took  $305m  (£162m)  at  the  box  office  in  the  US  alone.  The  cast  and  crew  are  to  work  on  two  sequels  back-to-back,  with  the  first  to  be  released  in  2006." 

0	"India  seeks  to  boost  construction  |||    India  has  cleared  a  proposal  allowing  up  to  100%  foreign  direct  investment  in  its  construction  sector.  |||    Kamal  Nath,  Commerce  and  Industry  Minister,  announced  the  decision  in  Delhi  on  Thursday  following  a  cabinet  meeting.  Analysts  say  improving  India's  infrastructure  will  boost  foreign  investment  in  other  sectors  too.  The  Indian  government's  decision  has  spread  good  cheer  in  the  construction  sector,  according  to  some  Indian  firms.  |||    A  spokesman  for  DLF  Builders,  Dr  Vancheshwar,  told  the  BBC  this  will  mean  ""better  offerings""  for  consumers  as  well  as  builders.  He  said  the  firm  will  benefit  from  world  class  ""strategic  partnerships,  design  expertise  and  technology,  while  consumers  will  have  better  choice.""  |||    The  government  proposal  states  that  foreign  investment  of  up  to  100%  will  be  allowed  on  the  'automatic  route'  in  the  construction  sector,  on  projects  including  housing,  hotels,  resorts,  hospitals  and  educational  establishments.  The  automatic  route  means  that  construction  companies  need  only  get  one  set  of  official  approvals  and  do  not  need  to  gain  clearance  from  the  Foreign  Investment  Promotion  Board,  which  can  be  bureaucratic.  The  government  hopes  its  new  policy  will  create  employment  for  construction  workers,  and  benefit  steel  and  brick-making  industries.  |||    Mr  Nath  also  announced  plans  to  allow  foreign  investors  to  develop  a  smaller  area  of  any  land  they  acquired.  ""Foreign  investors  can  enter  any  construction  development  area,  be  it  to  build  resorts,  townships  or  commercial  premises  but  they  will  have  to  construct  at  least  50,000  square  meters  (538,000  square  feet)  within  a  specific  timeframe,""  said  Mr  Nath,  without  specifying  the  timeframe.  Previously  foreign  investors  had  to  develop  a  much  larger  area,  discouraging  some  from  entering  the  Indian  market.  This  measure  is  designed  to  discourage  foreign  investors  from  buying  and  selling  land  speculatively,  without  developing  it.  Anshuman  Magazine,  managing  director,  of  CB  Richard  Ellis  -  an  international  real  estate  company  -  told  the  BBC  this  was  ""a  big  positive  step.""  |||    However,  Chittabrata  Majumdar,  general  secretary  of  the  Centre  of  Indian  Trade  Unions  (CITU),  said  allowing  FDI  in  the  country  is  compromising  India's  own  ""self  reliance"".  He  said,  ""No  country  can  develop  on  the  basis  of  foreign  investment  alone.""  Mr  Majumdar  also  said  an  assessment  should  be  made  as  to  whether  foreign  investment  is  indeed  beneficial  to  the  country  -  in  terms  of  employment  and  money  generated  -  or  just  another  way  of  international  companies  filling  their  deep  pockets." 

1	"Stallone  evicted  from  Big  Brother  |||    Jackie  Stallone,  mother  of  actor  Sylvester,  has  become  the  first  star  to  be  evicted  from  Celebrity  Big  Brother.  |||    She  and  John  McCririck  faced  the  public  vote  on  Friday  -  67%  of  people  voted  to  keep  the  racing  pundit  in  the  house.  Stallone,  71,  appeared  not  to  have  enjoyed  her  time  in  the  house  saying:  ""I'm  a  total  wreck,  I  need  a  vacation,  this  was  a  nightmare"".  But  she  was  pleased  to  have  patched  things  up  with  actress  Brigitte  Nielsen,  her  former  daughter-in-law.  ""That  alone  was  worth  $1m,""  she  said.  Stallone  joined  the  Channel  4  show  on  Monday  as  a  surprise  for  Nielsen.  She  was  hot  favourite  to  be  evicted  first,  with  odds  of  1/4  to  leave.  |||    But  McCririck  has  made  some  enemies  with  his  outspoken  views  about  women.  Ladbrokes  spokesman  Warren  Lush  said:  ""We  may  have  underestimated  the  power  of  the  anti-McCririck  brigade,  but  it's  so  hard  to  call  with  him,  there  are  people  out  there  who  either  love  him  or  hate  him,  there  is  no  middle  ground.""  The  bookmakers  have  made  former  Happy  Mondays  dancer  Bez  favourite  to  win  the  show  at  7/4,  while  Blazin'  Squad  singer  Kenzie  is  second  at  2/1.  ""Bez  has  wooed  the  viewers  and  looks  the  one  to  beat,  he's  kept  his  nose  clean  and  doesn't  take  anything  too  seriously,""  Mr  Lush  said.  Earlier  on  Friday  15  protesters  from  the  Fathers  4  Justice  campaign  group  were  arrested  after  entering  the  Big  Brother  compound  at  0300  GMT  and  throwing  fireworks.  Feminist  icon  Germaine  Greer  quit  the  show  earlier  in  the  week  over  what  she  called  ""bullying""  tactics  used  by  the  programme's  producers.  The  show  is  currently  attracting  an  average  audience  of  about  4.2  million  viewers  a  night." 

1	"Early  Elvis  recordings  go  on  sale  |||    Some  of  Elvis  Presley's  earliest  recordings  -  including  takes  of  All  Shook  Up  -  are  going  under  the  hammer  on  Sunday  at  a  Los  Angeles  auction.  |||    The  six  unedited  reel-to-reel  tapes  -  which  were  owned  by  the  engineer  who  recorded  them  -  are  valued  at  up  to  $50,000  (£29,000).  Highlights  of  the  two  hour-long  collection  will  get  their  public  debut  at  Bonhams  auction  house  on  Saturday.  The  RCA  tapes  date  from  September  1956  to  September  1957.  The  ""pre-masters""  include  a  take  of  Jailhouse  Rock,  religious  songs,  material  for  his  first  Christmas  album,  and  banter  between  Presley,  members  of  his  band  and  engineer  Thorne  Nogar.  |||    ""We've  had  them  for  a  lot  of  years,  and  I  think  the  people  should  enjoy  them,""  Nogar's  son  Stephen,  57,  said.  ""And  frankly,  we  could  use  the  money.""  Nogar,  who  died  in  1994  aged  72,  always  used  to  make  two  tapes  of  sessions  as  a  back-up  in  case  RCA  producers  wanted  to  make  late  changes  to  songs.  ""He  called  them  his  ass-saver  tapes,""  his  son  said.  The  quality  is  said  to  be  noticeably  crisper  than  that  of  a  new  vinyl  record.  Because  the  family  does  not  own  the  copyright  to  the  music,  the  tapes  can  only  be  sold  for  ""personal  enjoyment""  and  they  cannot  be  copied  for  commercial  gain." 

1	"Fockers  retain  film  chart  crown  |||    Comedy  Meet  The  Fockers  has  held  on  to  the  number  one  spot  at  the  North  American  box  office  for  a  second  week.  |||    It  took  $42.8m  (£23.7m)  at  the  weekend,  making  its  overall  takings  more  than  $163m  (£90m)  in  12  days,  according  to  studio  estimates.  It  took  $19.1m  (£9.9m)  on  Christmas  Day  alone,  the  highest  takings  on  that  day  in  box  office  history.  The  sequel  to  the  Ben  Stiller  comedy  Meet  The  Parents  stars  Robert  De  Niro,  Dustin  Hoffman  and  Barbra  Streisand.  The  success  of  Meet  the  Fockers  could  help  produce  record  box  office  revenue  for  2004,  said  Paul  Dergarabedian,  president  of  the  industry's  tracker  Exhibitor  Relations.  ""We've  had  a  much  stronger  than  anticipated  final  week  of  the  year  that  helped  the  industry  end  on  a  high  note,""  said  Mr  Dergarabedian.  |||    Meet  the  Fockers  also  broke  the  box  office  records  for  the  most  money  taken  on  New  Year's  Eve,  when  it  made  $12.2m  (£6.2m),  and  New  Year's  Day,  when  it  took  $18m  (£9.4m).  The  previous  New  Year's  Eve  record  was  set  in  2000  by  Cast  Away  with  $8.5m  (£4.5m).  The  Lord  of  the  Rings:  The  Return  of  the  King  had  held  the  New  Year's  Day  title  with  $12.8m  (£6.7m).  However,  Christmas  takings  were  down  26.5%  on  2003's  figures  -  which  was  blamed  on  Christmas  falling  over  a  weekend  this  year.  This  weekend's  top  12  films  took  an  estimated  $125.4m  (£65.8m),  a  4.3%  increase  on  the  same  weekend  last  year.  But  there  were  no  major  releases  last  week  to  provide  competition  to  Meet  the  Fockers  or  Lemony  Snicket's  A  Series  of  Unfortunate  Events,  which  finished  in  second  place  with  $14.7m  (£7.7m).  The  Aviator,  starring  Leonardo  DiCaprio  as  Howard  Hughes,  ended  up  in  third  position  after  taking  $11.2m  (£5.9m).  Comedy  Fat  Albert  -  co-written  by  Bill  Cosby  -  moved  down  the  chart  to  fourth  place  after  taking  $10.7m  (£5.6m)." 

0	"Oil  rebounds  from  weather  effect  |||    Oil  prices  recovered  in  Asian  trade  on  Tuesday,  after  falling  in  New  York  on  milder  winter  weather  across  the  US.  |||    With  winter  temperatures  staying  relatively  high  in  the  northern  US,  a  barrel  of  light  crude  ended  Monday  down  $1.33  to  $42.12.  However  crude  prices  have  rebounded  in  Asia,  rising  to  $42.30  a  barrel  for  February  delivery.  In  London,  trading  of  Brent  crude  was  suspended  for  a  public  holiday,  but  the  price  fell  to  $39.20  in  the  Far  East.  |||    With  milder  temperatures  expected  to  continue  in  the  northern  parts  of  the  US  over  the  next  few  days  at  least,  analysts  have  said  the  price  of  oil  may  fall  further  -  even  if  the  decline  was  only  temporary.  ""Weather  has  been  the  Achilles'  heel  of  this  market,""  said  ABN  AMRO  analyst  John  Brady.  ""But  it  is  winter  in  the  northeast.  Eventually  we'll  get  another  cold  blast.""  Despite  a  fall  of  more  than  $12  a  barrel  from  the  record  highs  reached  in  late  October,  the  price  of  crude  oil  remains  almost  30%  higher  than  year-ago  levels.  Prices  rose  last  week  after  militant  attacks  in  Riyadh,  the  capital  of  Saudi  Arabia,  briefly  renewed  fears  that  the  supply  chain  might  be  broken  in  the  world's  leading  crude  exporter.  ""The  market  was  panicked  but  fears  essentially  evaporated...  since  there  was  no  follow-up,""  said  Deborah  White,  senior  economist  for  energy  at  SG  Securities  in  Paris." 

2	"Brown  names  16  March  for  Budget  |||    Chancellor  Gordon  Brown  will  deliver  his  Budget  to  the  House  of  Commons  on  16  March,  the  Treasury  has  announced.  |||    The  Budget,  likely  to  be  the  last  before  the  General  Election,  will  be  at  about  1230  GMT  on  that  Wednesday,  just  after  Prime  Minister's  question  time.  The  annual  event  is  when  the  chancellor  outlines  the  government's  taxation  and  broader  economic  predictions.  The  Tories  say  it  is  likely  the  Budget  will  contain  measures  to  attract  votes.  The  election  is  expected  on  5  May.  |||    Next  month's  Budget  will  be  Mr  Brown's  ninth  since  Labour  came  to  power  in  1997.  If  a  May  election  is  called,  there  could  be  as  little  as  18  days  between  the  Budget  and  the  announcement  of  a  date  for  the  election.  A  shortened  Finance  Bill  would  have  to  be  rushed  through  Parliament  with  all-party  support  to  allow  the  Government  to  continue  collecting  revenue.  |||    The  full  Finance  Bill,  with  the  Budget  measures  in  it,  would  then  be  returned  to  the  Commons  after  the  election,  if  Labour  secures  another  term  in  office.  Tory  shadow  chancellor  Oliver  Letwin  said:  ""We  can  be  sure  of  two  things:  the  Budget  will  contain  measures  to  attract  votes,  and  it  will  not  contain  the  £8  billion  of  tax  rises  which  independent  experts  say  are  inevitable  if  Labour  wins  the  election.""  As  Mr  Brown  announced  the  Budget  date  in  a  short  ministerial  statement,  accountancy  firm  Ernst  &  Young  urged  him  to  put  politics  aside  and  focus  on  the  long-term  requirements  of  the  economy.  ""In  the  Budgets  that  were  given  immediately  before  the  last  six  elections,  taxes  were  cut  by  the  incumbent  chancellor  and,  in  many  cases,  taxes  were  increased  soon  after  the  election  result,""  said  Aidan  O'Carroll,  E&Y's  UK  head  of  tax." 

0	"Indian  oil  firm  eyes  Yukos  assets  |||    India's  biggest  oil  exploration  firm,  Oil  &  Natural  Gas  Corp  (ONGC),  says  it  is  in  talks  to  buy  the  former  assets  of  troubled  Russian  crude  producer  Yukos.  |||    ""We  are  in  touch  with  the  concerned  Russian  entities  about  the  Yukos  assets  and  other  opportunities  in  Russia,""  said  ONGC  chairman  Subir  Raha.  Local  press  had  reported  that  ONGC  was  looking  to  buy  15%  of  Yukos'  former  key  oil  production  unit  for  $2bn  (£1bn).  Yukos  is  being  broken  up  by  Russian  authorities  to  pay  a  massive  tax  bill.  |||    It  was  forced  to  sell  its  key  production  unit  Yuganskneftegas  (Yugansk)  last  month  after  being  hit  with  a  bill  of  $27bn  in  unpaid  taxes  and  fines.  |||    State-owned  Rosneft  now  owns  Yugansk  and  Russia  has  said  it  will  turn  the  oil  producer  into  a  stand-alone  firm.  Indian  oil  minister  Mani  Shankar  Aiyar  discussed  ONGC's  plans  during  a  trip  to  Moscow  last  year,  and  the  topic  came  up  again  during  Russian  president  Vladimir  Putin's  recent  visit  to  New  Delhi.  ""It  would  make  great  sense  for  us  to  build  on  that,""  said  Mr  Aiyar.  India's  oil  production  has  stagnated  over  recent  years,  and  it  is  having  to  look  abroad  to  secure  future  supplies.  India  imports  about  70%  of  its  total  oil  consumption.  At  the  same  time,  India's  economy  is  booming  and  the  country's  thirst  for  oil  is  so  strong  that  it  has  helped  pushed  up  the  price  of  crude  worldwide.  |||    India  produces  about  793,000  barrels  of  oil  per  day  (bpd),  little  changed  since  the  start  of  the  1990s,  according  to  oil  industry  analysts  Douglas-Westwood.  Consumption,  meanwhile,  has  jumped  to  2.4  million  bpd,  compared  with  474,000  bpd  in  1973.  |||    ""For  countries  to  develop,  they  have  to  have  access  to  energy,""  said  John  Westwood,  managing  director  of  oil  industry  analysts  Douglas-Westwood.  India  is  a  ""dramatically  growing  economy  that  must  have  access  to  oil"".  By  buying  into  Yugansk,  ONGC  would  be  able  to  reduce  its  dependence  on  Gulf  states  for  oil  imports,  Mr  Westwood  explained,  especially  as  the  chances  of  finding  and  exploiting  resources  within  India  are  slim.  ""We  forecast  that  Indian  production  will  go  into  significant  decline,""  Mr  Westwood  said.  ""By  2020,  production  may  only  be  at  half  of  today's  levels.""  ONGC,  which  is  majority-owned  by  the  Indian  state,  already  has  bought  petroleum  assets  in  countries  including  Vietnam,  Sudan  and  Russia.  The  company  is  a  partner  with  Rosneft  in  the  Sakhalin-1  oil  field  off  Russia's  Siberian  coast.  |||    ONGC  is,  however,  not  the  only  firm  interested  in  Yugansk.  |||    Chinese  crude  company  China  National  Petroleum  has  also  been  mentioned  as  a  possible  investor,  while  on  Thursday,  Italy  refused  to  rule  out  an  interest.  ONGC's  interest  is  the  latest  twist  in  a  saga  that  has  seen  one  of  the  world's  biggest  oil  producers  brought  to  its  knees.  The  dispute  is  partly  driven  by  President  Putin's  clampdown  on  the  political  ambitions  of  ex-Yukos  boss  Mikhail  Khodorkovsky,  who  is  currently  in  jail  on  charges  of  fraud  and  tax  evasion.  Yukos  has  been  battling  the  Russian  authorities  for  more  than  a  year  and  has  filed  for  bankruptcy  protection  in  the  US.  Analysts  have  questioned  how  long  it  can  continue  to  survive  without  Yugansk.  On  Thursday,  a  US  court  said  it  will  hear  arguments  for  Yukos'  bankruptcy  claim  to  be  thrown  out  on  16  February.  Should  that  happen,  Yukos  will  have  little  chance  of  clawing  back  its  assets,  analysts  said." 

2	"Lib  Dems  predict  'best  ever  poll'  |||    The  Lib  Dems  are  set  for  their  best  results  in  both  the  general  election  and  the  local  council  polls,  one  of  their  frontbenchers  has  predicted.  |||    Local  government  spokesman  Ed  Davey  was  speaking  as  the  party  launched  its  campaign  for  the  local  elections  being  held  in  37  English  council  areas.  The  flagship  pledge  is  to  replace  council  tax  with  a  local  income  tax.  The  Tories  say  the  Lib  Dems  would  make  people  pay  more  tax  and  Labour  says  the  party's  sums  do  not  add  up.  Looking  to  the  coming  elections,  which  are  all  expected  to  be  held  on  5  May,  Mr  Davey  said:  ""We  are  going  to  be  winning  more  votes  and  winning  more  seats.  ""I  think  we  are  going  to  have  the  best  general  election  results  and  local  election  results  we  have  ever  had  under  [party  leader]  Charles  Kennedy.  ""I  couldn't  think  of  a  stronger  endorsement  of  a  leader.""" 

2	"Blair's  hope  for  Blunkett  return  |||    The  events  leading  to  David  Blunkett's  resignation  must  not  ""swept  under  the  carpet"",  the  Tories  have  warned.  |||    On  Wednesday  Tony  Blair  said  he  hoped  the  former  home  secretary  would  serve  again  in  government  in  the  future.  Mr  Blunkett  quit  in  December  after  a  probe  linked  him  to  the  visa  application  of  his  ex-lover's  nanny.  Mr  Blair  said  he  left  ""without  a  stain  on  his  character""  but  Tory  Dominic  Grieve  branded  the  way  Mr  Blunkett's  office  operated  as  ""scandalous"".  Mr  Blair  told  BBC  Radio  4's  Today  programme:  ""I  know  David  very  well  and  I  believe  him  to  be  a  man  of  real  integrity  and  real  ability  and  I  was  very  sad  for  him  as  to  what  happened.""  |||    He  said  Mr  Blunkett  still  had  an  immense  amount  to  offer  the  country  but  he  was  not  making  any  ""guarantees  or  definitive  statements""  about  future  jobs.  But  shadow  attorney  general  Mr  Grieve  said:  ""While  I  don't  rule  out  the  possibility  that  Mr  Blunkett  may  return  as  a  minister,  I  don't  think  it's  something  that  can  simply  be  brushed  under  the  carpet.""  Senior  Labour  backbencher  Martin  O'Neill,  who  chairs  the  Commons  trade  committee,  said  he  believed  the  prime  minister  would  want  one  of  his  ""praetorian  guard""  -  a  reference  to  the  elite  body  guard  of  Roman  emperors  -  back  alongside  him.  But  colleague  Ian  Gibson,  who  chairs  the  science  and  technology  committee,  said  there  was  a  ""question  mark""  as  to  whether  Mr  Blunkett  could  serve  at  cabinet  level  again." 

2	"UK  troops  on  Ivory  Coast  standby  |||    Downing  Street  has  confirmed  British  troops  are  on  standby  in  case  they  need  to  help  evacuate  several  hundred  UK  citizens  from  Ivory  Coast.  |||    The  news  came  as  it  emerged  France  had  begun  evacuating  its  hostages  after  days  of  anti-French  demonstrations.  Trouble  flared  after  nine  French  peacekeepers  were  killed  and  President  Jacques  Chirac  ordered  the  destruction  of  the  Ivory  Coast's  air  force.  A  company  of  100-120  UK  troops  is  understood  to  have  been  put  on  standby.  They  are  ready  to  fly  out  and  secure  the  route  from  the  embassy  to  the  airport  if  called  upon.  Prime  Minister  Tony  Blair's  official  spokesman  said:  ""There  are  British  nationals  in  Ivory  Coast  and  as  you  can  imagine  we  are  making  the  usual  contingency  plans  in  case  the  situation  deteriorates  further,  but  that's  all  I  can  say  at  this  stage.""  |||    He  added  the  situation  would  be  monitored  carefully  in  case  evacuation  became  necessary.  France  has  played  a  lead  role  in  international  peacekeeping  in  Ivory  Coast  -  a  former  colony  -  after  President  Laurent  Gbagbo  broke  an  18-month  ceasefire  with  rebels  bombing  their  positions  and  killing  the  nine  French  soldiers.  The  decision  to  destroy  the  African  nation's  small  air  force  prompted  riots  against  French  and  other  foreign  nationals.  The  Spanish  have  already  put  their  forces  on  standby  to  evacuate  their  nationals  if  necessary." 

0	"Argentina,  Venezuela  in  oil  deal  |||    Argentina  and  Venezuela  have  extended  a  food-for-oil  deal,  which  helped  the  former  to  overcome  a  severe  energy  crisis  last  year.  |||    Argentine  President  Nestor  Kirchner  and  Venezuelan  President  Hugo  Chavez  signed  the  deal  in  Buenos  Aires  on  Tuesday.  Last  April,  Argentina  signed  a  $240m  agreement  to  import  Venezuelan  fuel  in  exchange  for  agricultural  goods  and  this  deal  has  now  been  extended.  Venezuela  will  now  import  cattle,  medicines  and  medical  equipment.  Last  year,  Argentina's  severe  energy  crisis  forced  President  Kirchner  to  suspend  gas  exports  to  Chile.  Argentina  fears  that  rising  demand  could  spark  another  crisis  and  wants  to  prevent  it  by  signing  this  deal.  The  two  countries  also  formalised  a  co-operation  deal  between  Venezuelan  energy  firm  PDVSA  and  Argentina's  Enarsa.  Under  this  deal,  the  Argentine  market  will  be  opened  to  Venezuelan  investment.  President  Chavez  added  that  Brazil's  Petrobras  could  join  soon  the  co-operation  deal.  President  Chavez  is  an  ardent  promoter  of  the  concept  of  a  South  American  oil  company,  which  could  include  the  state-owned  companies  of  Venezuela,  Argentina,  Brazil  and  Bolivia.  The  two  presidents  also  agreed  to  create  'Television  Sur',  a  Latin  American  network  of  state-owned  television  channels." 

0	"US  prepares  for  hybrid  onslaught  |||    Sales  of  hybrid  cars  in  the  US  are  set  to  double  in  2005,  research  suggests.  |||    Research  group  JD  Power  estimates  sales  will  hit  200,000  in  2005,  despite  higher  prices  and  customer  scepticism.  Carmakers  are  starting  to  build  hybrid  sports  utility  vehicles  (SUVs),  the  four-wheel-drive  vehicles  which  now  dominate  the  US  car  market.  Hybrids  cut  both  petrol  consumption  and  emissions  by  combining  a  petrol  engine  with  an  electric  motor  constantly  kept  charged  by  extra  engine  power.  Several  jurisdictions,  notably  the  state  of  California,  mandate  low  emissions  for  new  cars.  Equally,  the  rise  in  oil  prices  over  the  past  year  has  sparked  hopes  that  consumers  may  be  tempted  by  potential  savings  of  a  few  hundred  dollars  a  year  on  fuel.  |||    At  the  Detroit  Motor  Show,  a  range  of  manufacturers  are  prominently  displaying  their  hybrid  credentials.  Toyota  has  led  the  market  to  date  with  the  Prius,  popularised  by  a  number  of  celebrities  keen  to  burnish  their  ""green""  credentials.  In  April  it  will  launch  a  hybrid  version  of  its  Highlander  SUV,  with  an  SUV  from  its  luxury  Lexus  marque  due  later  in  the  year.  |||    Honda  has  three  hybrids  on  the  market,  and  between  them  the  two  Japanese  carmakers  sold  more  than  80,000  units  last  year.  Ford,  which  has  sold  4,000  of  its  first  hybrid  since  its  launch  in  August,  is  bringing  a  hybrid  SUV  -  the  Mariner  -  to  market  a  year  ahead  of  schedule,  with  plans  for  three  more  models  by  2008.  GM  has  a  hybrid  pickup  on  the  market  and  is  showing  two  concept  SUVs  in  Detroit.  Even  sports  car  maker  Porsche  may  join  the  race,  although  it  insists  it  is  still  considering  whether  to  hybridise  its  Cayenne  SUV.  |||    Others  remain  more  sceptical.  Nissan  has  bought  Toyota's  hybrid  technology,  but  plans  to  bring  out  its  first  model  only  in  2006.  ""We  want  to  make  sure  we  are  not  concentrating  on  one  technology,""  Nissan  chief  executive  Carlos  Ghosn  said.  ""We  will  not  be  surprised  by  any  acceleration  or  deceleration  in  the  hybrid  market.""  Volkswagen,  meanwhile,  says  it  will  focus  on  clean-burning  diesel  engines  instead.  And  some  watchers  point  out  that  the  price  tag  on  a  hybrid  -  upwards  of  $3,000  above  that  of  an  equivalent  normal-engined  car,  and  suspicion  of  the  technology  -  may  still  cool  its  attraction.  ""The  average  consumers  aren't  willing  to  pay  that  premium  for  a  car  they  won't  drive  more  than  six  years,""  said  Anthony  Pratt  from  JD  Power." 

2	"Blair  defends  terror  law  changes  |||    The  prime  minister  has  defended  measures  to  allow  house  arrest  without  trial,  saying  ""several  hundred""  people  in  the  UK  are  plotting  terror  attacks.  |||    The  government  is  facing  opposition  from  Tory  and  Lib  Dem  MPs  and  its  own  backbenchers  as  it  prepares  for  the  final  Commons  debate  on  the  changes.  But  Tony  Blair  said  there  could  be  no  concession  on  the  ""basic  principle"".  Mr  Blair  told  the  BBC  the  ""control  orders""  would  only  be  used  in  the  most  limited  circumstances.  Critics  in  the  opposition  and  civil  rights  activists  are  worried  that  the  home  secretary  will  have  the  power  to  issue  the  detention  orders.  But  the  government  has  so  far  resisted  pressure  for  judges  to  be  responsible  for  making  the  orders,  instead  saying  judges  will  be  able  to  quash  them.  |||    An  explanation  is  being  sent  by  Home  Secretary  Charles  Clarke  to  all  MPs  and  peers  ahead  of  the  final  debate  in  the  House  of  Commons.  On  Sunday,  Conservative  shadow  home  secretary  David  Davis  claimed  judges  would  get  the  powers  to  issue  detention  orders.  And  Liberal  Democrat  leader  Charles  Kennedy  said  some  concessions  had  already  been  offered  by  the  government  during  last-minute  negotiations.  Some  32  Labour  MPs  voted  against  the  legislation  last  week.  Barbara  Follett,  whose  first  husband  was  killed  while  under  house  arrest  in  South  Africa  during  the  apartheid  era,  confirmed  she  would  vote  against  the  government.  |||    But  the  government  is  continuing  to  insist  that  ""control  orders""  must  be  issued  by  the  home  secretary.  Mr  Blair  told  BBC  Radio  4's  Woman's  Hour:  ""We  are  being  advised  by  the  police  and  the  security  services...  ""What  they  say  is  you  have  got  to  give  us  powers  in  between  mere  surveillance  of  these  people  -  there  are  several  hundred  of  them  in  this  country  who  we  believe  are  engaged  in  plotting  or  trying  to  commit  terrorist  acts  -  you  have  got  to  give  us  power  in  between  just  surveying  them  and  being  able,  being  sure  enough  of  the  proof,  to  prosecute  them  beyond  reasonable  doubt.  ""And  these  will  be  restrictions  on  their  liberty  that  we  will  use  only  in  the  most  limited  circumstances.""  |||    A  YouGov  poll  in  the  Daily  Telegraph  suggested  75%  of  respondents  thought  action  was  sometimes  necessary  against  people  who  had  not  committed  an  offence  but  who  had  been  found  by  intelligence  services  to  be  planning  a  terrorist  attack.  But  Tory  leader  Michael  Howard  told  BBC  News  that  the  government  was  again  making  a  mistake  in  ""rushing""  anti-terrorism  legislation.  ""I  very  much  hope  it  would  be  possible  to  reach  a  compromise  on  this.""  He  said  after  meeting  Tony  Blair  he  had  been  left  with  the  impression  that  ""he  really  wasn't  interested  in  any  of  the  various  proposals  we  have  put  forward"".  Mr  Clarke  wants  house  arrest  and  other  powers  to  replace  indefinite  jail  for  terror  suspects  -  something  the  law  lords  have  ruled  against  on  the  basis  that  it  breaches  human  rights.  BBC  political  correspondent  Vicky  Young  said  some  form  of  concession  on  the  measures  was  likely  to  be  needed  to  get  the  legislation  through  the  House  of  Lords,  where  Labour  does  not  have  a  majority  and  would  require  support  from  other  parties.  Shami  Chakrabarti,  director  of  civil  liberties  pressure  group  Liberty,  said  who  was  able  to  issue  the  control  orders  was  not  the  main  issue.  She  said  the  legislation  was  ""a  travesty  and  a  perversion  of  justice""  and  would  remain  ""unpalatable""  even  if  a  judge  was  involved  early  in  the  process." 

